"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ACIAD_RS00005",319.316799216499,-1.79254406730274,0.215771439305247,-8.30760583084802,9.76522782352632e-17,6.01010596966542e-16
"ACIAD_RS00010",267.401716640371,-2.15385007415119,0.259682701582,-8.29416076246062,1.09354480739677e-16,6.69104750829347e-16
"ACIAD_RS00015",172.022013064926,-0.689552193187898,0.217088789716144,-3.17636020768059,0.00149135646876658,0.00280018871299756
"ACIAD_RS00020",950.588844938909,-1.63754931703672,0.187989960131831,-8.71083389713131,3.01647406393717e-18,2.07135609848961e-17
"ACIAD_RS00025",100.599173076903,5.15235123901916,0.384039275422364,13.4162091451522,4.85942123430302e-41,1.0613110959641e-39
"ACIAD_RS00030",77.6222749129785,-2.2954690401745,0.365499041581447,-6.28036951955448,3.3776925534903e-10,1.26721500148005e-09
"ACIAD_RS00035",910.049913232968,3.45352791543341,0.181238664371035,19.0551388547164,5.95583020919634e-81,6.93743926219351e-79
"ACIAD_RS00040",154.336321109326,1.38656468438576,0.231201713784074,5.9972076404274,2.00739319070171e-09,7.1095175504019e-09
"ACIAD_RS00045",1225.90565127527,1.14056753291073,0.286041774870238,3.98741594100424,6.67968593545987e-05,0.000147836821020558
"ACIAD_RS00050",124.232895300789,-0.875547809932069,0.223081995428442,-3.92478025064518,8.68089454069317e-05,0.000188806454567635
"ACIAD_RS00055",91.0059299174525,-3.73004244615307,0.463694663903526,-8.04417806914665,8.68261914042449e-16,5.01963919055791e-15
"ACIAD_RS00060",64.5464762700354,2.8544566780325,0.29284738597012,9.7472499833881,1.89532933341816e-22,1.6743850431461e-21
"ACIAD_RS00065",130.904721362018,-0.736405965080538,0.22037446882597,-3.34161197984364,0.000832934106813705,0.00162002335555294
"ACIAD_RS00095",119.63851503353,2.25145164606565,0.221789504633456,10.1512993132229,3.26980725113825e-24,3.20359620088156e-23
"ACIAD_RS00100",26.079298312784,1.97099636878096,0.394649648581817,4.99429399180712,5.90513862359036e-07,1.66115035520498e-06
"ACIAD_RS00105",60.2961474070814,1.13147157829243,0.270630427492932,4.18087348408737,2.90391412027312e-05,6.71036730952164e-05
"ACIAD_RS00110",47.945312809388,-1.759422941064,0.389658730365179,-4.51529198233314,6.32295861892149e-06,1.58073965473037e-05
"ACIAD_RS00115",73.9185062150799,-2.58337380885291,0.392908624881368,-6.57499898260802,4.86535006953136e-11,1.96173409854822e-10
"ACIAD_RS00120",634.845158343025,-2.91111238922462,0.233385348540218,-12.473415351191,1.04259715693558e-35,1.8421168868328e-34
"ACIAD_RS00125",104.563353676982,-2.84295689550726,0.372198184407708,-7.6382879191938,2.20129175172443e-14,1.16158767771365e-13
"ACIAD_RS00130",47.7205142050013,0.505129359805552,0.495037468304545,1.02038611650058,0.307545375686411,0.36693103434513
"ACIAD_RS00135",48.8805448899786,-0.738074618722321,0.319702612340918,-2.30862867625012,0.0209641952573785,0.0331152155120319
"ACIAD_RS00140",68.0970707519487,-1.29552818005207,0.412479626476602,-3.14082950258286,0.00168470077371288,0.00313143258470864
"ACIAD_RS00145",7.99844975406234,0.101722437615566,0.651579847954548,0.156116610934017,0.875941105269433,0.895358806732648
