"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ACIAD0001",319.113031533298,-1.56803921375717,0.215458168906621,-7.27769674138815,3.39567586591681e-13,1.71031405834436e-12
"ACIAD0002",267.286740412729,-1.90390682909349,0.259312348383781,-7.3421371599154,2.10209802929906e-13,1.07596024129544e-12
"ACIAD0003",171.841245738549,-0.798126233123497,0.215380097401498,-3.70566381366092,0.000210837807141113,0.000445856207857766
"ACIAD0004",950.004629290145,-1.65674124964635,0.188720876006125,-8.77879164567138,1.65240316845581e-18,1.16816753142179e-17
"ACIAD0005",94.8538465612076,5.8006970560655,0.420804953920371,13.7847641811821,3.14793548508042e-43,7.69413998795237e-42
"ACIAD0007",77.5549239029517,-1.94106902339142,0.366869718068101,-5.29089463587482,1.21719477320137e-07,3.7736628514296e-07
"ACIAD0008",910.410519978153,3.55916883429077,0.179780073138123,19.7973489061622,3.13778292818076e-87,4.30149111850171e-85
"ACIAD0009",154.840341577318,1.39392641813457,0.227678248810821,6.12235215886957,9.22039561683351e-10,3.49002489554334e-09
"ACIAD0010",1225.16629124484,1.09804153314286,0.283965696864656,3.86681048192312,0.000110268052333005,0.000242451303351439
"ACIAD0011",124.252174705137,-0.723623100023294,0.222164633948022,-3.25714803100747,0.00112537727350085,0.00216228796060218
"ACIAD0013",90.9855076419898,-3.48046317509874,0.464051120114524,-7.50017190830139,6.37341914090036e-14,3.36606206888758e-13
"ACIAD0014",64.4754175676135,2.89666907395986,0.282770131532635,10.2439004369369,1.2604992734454e-24,1.31166805583278e-23
"ACIAD0015",132.392859315154,-0.729169827123514,0.216049740662237,-3.37500903675449,0.000738132670195765,0.00145731515912789
"ACIAD0017",119.522090360088,2.43604289745145,0.219175601227576,11.1145715298941,1.06560933515492e-28,1.41766507752888e-27
"ACIAD0018",26.0503669510471,1.68231558009133,0.370903135877966,4.53572757240005,5.74052410221197e-06,1.48603222448886e-05
"ACIAD0019",60.2763576361169,0.879195974721171,0.259016738326021,3.39435968657183,0.000687892799887623,0.00135982821194086
"ACIAD0020",47.917460794874,-1.72341011660912,0.38898382900007,-4.43054437774278,9.39955005419565e-06,2.35939876253722e-05
"ACIAD0021",73.8584832760957,-2.71030730038787,0.391121712228359,-6.92957515691544,4.22106328423787e-12,1.95146811366598e-11
"ACIAD0022",634.537533967451,-2.75683044492438,0.233651461498694,-11.798900923801,3.95442496202916e-32,6.17242668578116e-31
"ACIAD0023",104.533853294483,-2.87792872793894,0.371426831678193,-7.74830594476923,9.31265490813532e-15,5.2262603893873e-14
"ACIAD0024",47.7631949837729,0.057604337076205,0.473610792831606,0.121628007528719,0.903193631359597,0.924929412798625
"ACIAD0025",48.8458119929299,-0.935687512916971,0.314870001570904,-2.97166293469932,0.00296191664314512,0.00540446943046097
"ACIAD0026",68.0504799224118,-0.935541857216732,0.411764443563965,-2.2720316720873,0.0230845974383243,0.0363746805212576
