"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ACIAD_RS00005",319.316799216499,-1.14174164478957,0.184746108947606,-6.18005787127765,6.40781079399914e-10,2.95059516063357e-09
"ACIAD_RS00010",267.401716640371,-0.876022776322576,0.217910760868705,-4.02009874514822,5.81737530210641e-05,0.000148262928080427
"ACIAD_RS00015",172.022013064926,-1.96437841656836,0.196478866676844,-9.99791198815923,1.55644122292033e-23,2.16593258676303e-22
"ACIAD_RS00020",950.588844938909,-1.79179623773673,0.178573796071649,-10.0339259015237,1.08129802335419e-23,1.53183886641844e-22
"ACIAD_RS00025",100.599173076903,1.94453823059286,0.387369128333803,5.01985854927813,5.17095424477086e-07,1.73375811298554e-06
"ACIAD_RS00030",77.6222749129785,-1.06695237166495,0.248450985203411,-4.29441795447667,1.75152237977715e-05,4.79003294295577e-05
"ACIAD_RS00035",910.049913232968,4.10769819322547,0.177516819863717,23.1397689322005,1.84298182205716e-118,1.93205927678992e-115
"ACIAD_RS00040",154.336321109326,1.0007828245218,0.217029038888526,4.61128533604133,4.00186777088058e-06,1.19053524280361e-05
"ACIAD_RS00045",1225.90565127527,0.955997744592427,0.284442607645735,3.36095127416036,0.000776745271038907,0.00167090552490928
"ACIAD_RS00050",124.232895300789,-0.887954516732866,0.177252015068667,-5.00955950423961,5.45547576173872e-07,1.8213876083512e-06
"ACIAD_RS00055",91.0059299174525,-0.974706057336482,0.212898515004812,-4.57826611573336,4.68845993681247e-06,1.37420377458297e-05
"ACIAD_RS00060",64.5464762700354,1.5183124857042,0.27947009142592,5.43282638209126,5.54683709654741e-08,2.07923750520162e-07
"ACIAD_RS00065",130.904721362018,-1.09726163539454,0.181867997686697,-6.03328595108185,1.6065875341242e-09,7.18736528423983e-09
"ACIAD_RS00095",119.63851503353,1.25162218485432,0.209505090427431,5.97418507732087,2.31243163671694e-09,1.01148782996868e-08
"ACIAD_RS00100",26.079298312784,0.941027097794233,0.359401963590872,2.61831373538476,0.00883655193487005,0.0158082797697192
"ACIAD_RS00105",60.2961474070814,1.27265909663408,0.227076953846232,5.60452778266473,2.08823494735448e-08,8.19912473087371e-08
